num_cands,num_voters,pm,vm,num_profiles,perc_mult_winners
7,"(500, 501)",URN-R,Copeland,50000,0.11014
7,"(500, 501)",URN-R,GETCHA,50000,0.16798
7,"(500, 501)",URN-R,Uncovered Set,50000,0.16798
7,"(1000, 1001)",URN-R,Split Cycle,50000,0.02946
7,"(1000, 1001)",URN-R,Beat Path,50000,0.00318
7,"(1000, 1001)",URN-R,Copeland,50000,0.11094
7,"(1000, 1001)",URN-R,GETCHA,50000,0.16356
7,"(1000, 1001)",URN-R,Uncovered Set,50000,0.16356
7,"(5000, 5001)",URN-R,Split Cycle,50000,0.02792
7,"(5000, 5001)",URN-R,Beat Path,50000,0.00066
7,"(5000, 5001)",URN-R,Copeland,50000,0.11252
7,"(5000, 5001)",URN-R,GETCHA,50000,0.1638
7,"(5000, 5001)",URN-R,Uncovered Set,50000,0.1638
10,"(4, 5)",URN-R,Split Cycle,50000,0.27164
